SL_pAcc_aR,SL_pAcc_aNR,SF_pAcc_aR,SF_pAcc_aNR
0.8367928367928368,0.8200091365920512,0.8022021234762092,0.7090003557452864
0.8465608465608465,0.8157267672756155,0.8222571765631145,0.7643029814665592
0.8315703824247356,0.8240033927056828,0.7734067663257278,0.7274791824375473
0.8116354759967453,0.8063614120936735,0.8190401258851299,0.7966339410939691
0.8287921919479463,0.8163265306122449,0.8158205430932703,0.8074509803921569
0.8389589263928426,0.8262962962962963,0.824478551751279,0.788695652173913
0.839300244100895,0.8309468822170901,0.8273013375295043,0.7855379188712522
0.853539462978031,0.836289726533629,0.8328088119590873,0.8003487358326068
0.8494711147274207,0.828584995251662,0.8300550747442959,0.8127159640635798
0.8527257933279089,0.8482104355325571,0.8257277734067663,0.82431928384931
0.8291293734743694,0.8101851851851852,0.8221872541306058,0.8136432926829268
0.8295362082994304,0.8262604280014508,0.8398898505114083,0.8154257690592955
0.8242473555736372,0.8029197080291971,0.8253343823760818,0.8113654301499605
0.8462164361269324,0.801307664366146,0.8339889850511408,0.8295505117935025
0.8307567127746135,0.8141186299081036,0.8438237608182534,0.8311588641596316
0.8026851098454028,0.806566738044254,0.8273013375295043,0.8284804367606915
0.8397070789259561,0.8345588235294118,0.8339889850511408,0.8307210031347962
0.8572009764035802,0.8180786686838124,0.8300550747442959,0.8314940577249575
0.8408628408628409,0.8199917046868519,0.837200157294534,0.813441483198146
0.8441822620016274,0.8196366782006921,0.8391030684500393,0.8422619047619048
0.8563873067534581,0.8328434974283615,0.8414634146341463,0.8274802458296752
0.8543531326281529,0.8325253415601587,0.8304484657749803,0.829732698645185
0.8067534580960131,0.8029480217222653,0.8198269079464988,0.8265895953757225
0.8462164361269324,0.8408163265306122,0.8418568056648308,0.8312364425162689
0.8331977217249796,0.8403908794788274,0.8166797797010228,0.8160377358490566
0.8490642799023597,0.8334760273972602,0.8359559402045633,0.8292042042042042
0.8458096013018714,0.8279932546374368,0.8383162863886703,0.8287671232876712
0.8474369406021155,0.8280581693755347,0.8402832415420929,0.845229151014275
0.8291293734743694,0.8305800998847483,0.8324154209284028,0.8222778473091364
0.8262815296989422,0.8314144736842105,0.8414634146341463,0.844626168224299
0.8336045565500407,0.8309037900874635,0.8383162863886703,0.8368603308964987
0.8559804719283971,0.8416502946954814,0.8398898505114083,0.8236252545824847
0.8523189585028479,0.8483507642799678,0.8446105428796223,0.834128878281623
0.8482506102522376,0.8408900083963057,0.8438237608182534,0.8418640183346066
0.8433685923515053,0.8314069350338781,0.8233674272226593,0.8305901244480128
0.8543531326281529,0.8349328214971209,0.8469708890637293,0.8359081419624217
0.8462164361269324,0.8344103392568659,0.8202202989771833,0.8462757527733756
0.8352318958502848,0.8271752085816448,0.8398898505114083,0.8449456302859444
0.8490642799023597,0.8440438871473355,0.8509047993705744,0.8431372549019608
0.8327908868999186,0.8475699558173785,0.8473642800944139,0.8436952714535902
0.8482506102522376,0.842741935483871,0.8418568056648308,0.8400793650793651
0.8633034987794955,0.8282333741330069,0.8450039339103068,0.8481757551981169
0.8490642799023597,0.8343922066920796,0.8489378442171518,0.8378173550587343
0.8519121236777868,0.8434466019417476,0.8241542092840283,0.8223892405063291
0.8576078112286412,0.8348509933774835,0.8296616837136114,0.8277863777089783
0.855573637103336,0.8462124095926913,0.8111723052714398,0.8192161820480405
0.838486574450773,0.8140936485859991,0.8273013375295043,0.8294055575096729
0.8665581773799838,0.8299916457811195,0.8434303697875688,0.8445894090560245
0.854759967453214,0.819620253164557,0.8434303697875688,0.8361650485436893
0.8213995117982099,0.7850967476327707,0.8434303697875688,0.8401400233372228
0.8580146460537021,0.8309178743961353,0.8434303697875688,0.8434022257551669
0.8685923515052889,0.852975495915986,0.8438237608182534,0.8414985590778098
0.8441822620016274,0.8408817635270541,0.8355625491738788,0.8327345309381238
0.8567941415785191,0.8263806118394914,0.8536585365853658,0.8405155054369714
0.8604556550040684,0.8374753451676529,0.8516915814319433,0.8421906693711968
0.8454027664768105,0.8108323377140582,0.8512981904012589,0.8288469264764966
0.8266883645240033,0.8131907308377897,0.8237608182533438,0.8186788154897494
0.8498779495524816,0.8402248093135287,0.8300550747442959,0.8294141092068553
0.8336045565500407,0.8468137254901961,0.8233674272226593,0.8315047021943573
0.855573637103336,0.8558748943364328,0.8300550747442959,0.8348519362186788
0.8576078112286412,0.8364235681911826,0.8469708890637293,0.8387096774193549
0.8592351505288853,0.84715821812596,0.8316286388670339,0.8326377295492488
0.8482506102522376,0.8195635229929852,0.8300550747442959,0.8315529991783073
0.853539462978031,0.8435129740518962,0.8461841070023604,0.8416833667334669
0.8523189585028479,0.8377649325626204,0.8457907159716759,0.8474012474012474
0.8454027664768105,0.8400306161500192,0.8571990558615263,0.8466694595726854
0.8368592351505288,0.8197810789679437,0.8548387096774194,0.8447993447993448
0.854759967453214,0.8499818379949147,0.8465774980330448,0.8437917222963952
0.8445890968266884,0.8308915864378401,0.8328088119590873,0.8410570662581387
0.8498779495524816,0.8428510090167454,0.8536585365853658,0.8390116061400225
0.8458096013018714,0.8449781659388647,0.8430369787568843,0.8494671403197158
