SL_pAcc_aR,SL_pAcc_aNR,SF_pAcc_aR,SF_pAcc_aNR
0.8258746948738812,0.7607692307692308,0.8119590873328089,0.7091666666666666
0.8034257748776509,0.7484076433121019,0.8163265306122449,0.7122186495176849
0.8197389885807504,0.7914893617021277,0.8249607535321821,0.7086792452830188
0.8091353996737357,0.7929745889387145,0.7841444270015698,0.6970740103270223
0.8213703099510603,0.777307366638442,0.8281004709576139,0.7475360121304018
0.8409461663947798,0.788197251414713,0.8233908948194663,0.723673792557403
0.8344208809135399,0.7838736492103076,0.8359497645211931,0.7363145720894372
0.8262642740619902,0.7844756399669695,0.7778649921507065,0.7245927075252133
0.8238172920065253,0.7908082408874801,0.8241758241758241,0.7641357027463651
0.7960848287112561,0.7521815008726004,0.8178963893249608,0.7451994091580503
0.835236541598695,0.7964224872231687,0.782574568288854,0.6953242835595776
0.8289902280130294,0.780650542118432,0.8183962264150944,0.7232897770945427
0.8254486133768353,0.7873563218390804,0.8163265306122449,0.6645865834633385
0.8368678629690048,0.7846774193548387,0.7998430141287284,0.7071428571428572
0.8401305057096248,0.7779540047581285,0.7755102040816326,0.6731234866828087
0.8409461663947798,0.7607170693686672,0.8084772370486656,0.705012325390304
0.8221859706362153,0.7810650887573964,0.8155416012558869,0.741837509491268
0.8311582381729201,0.7853492333901193,0.8281004709576139,0.7081447963800905
0.8221859706362153,0.76640625,0.8186813186813187,0.760655737704918
0.8384991843393148,0.7835703001579779,0.8131868131868132,0.7504051863857374
0.8433931484502447,0.7876322213181448,0.8014128728414442,0.7576711250983478
0.8262642740619902,0.7282868525896414,0.8037676609105181,0.7389558232931727
0.8270799347471451,0.7299919159256265,0.8226059654631083,0.7909738717339667
0.8376835236541599,0.76,0.8178963893249608,0.7772549019607843
0.8278955954323002,0.7544910179640718,0.7974882260596546,0.7114951164537942
0.8287112561174551,0.7849720223820943,0.8139717425431711,0.743795036028823
0.831973898858075,0.7851796407185628,0.8092621664050236,0.7268041237113402
0.8303425774877651,0.7939778129952456,0.8029827315541601,0.7479806138933764
0.8425774877650897,0.7966386554621848,0.8021978021978022,0.7152671755725191
0.8189233278955954,0.7907542579075426,0.8155416012558869,0.7726913970007893
0.8368678629690048,0.7866344605475041,0.8210361067503925,0.7519872813990461
0.83278955954323,0.7733782645324347,0.8116169544740973,0.7143945163747144
0.8482871125611745,0.7864157119476268,0.8084772370486656,0.7065727699530516
0.8197389885807504,0.7702589807852965,0.792778649921507,0.7168073676132003
0.833605220228385,0.7545731707317073,0.7998430141287284,0.7213804713804713
0.8376835236541599,0.7958833619210978,0.7778649921507065,0.684407796101949
0.8295269168026101,0.7681518151815182,0.8092621664050236,0.7422360248447205
0.8238172920065253,0.773972602739726,0.7990580847723705,0.7515015015015015
0.8360522022838499,0.7791068580542265,0.8108320251177394,0.776083467094703
0.8254486133768353,0.8129226145755072,0.8100470957613815,0.7707442258340462
0.8474714518760196,0.8187549251379038,0.8100470957613815,0.7424857839155159
0.8482871125611745,0.799512987012987,0.8288854003139717,0.7397476340694006
0.8466557911908646,0.822805578342904,0.8092621664050236,0.7033567525370804
0.8409461663947798,0.8191850594227504,0.7786499215070644,0.7337367624810892
0.8384991843393148,0.8113207547169812,0.8178963893249608,0.7447306791569087
0.8450244698205547,0.8033980582524272,0.8343799058084772,0.7737341772151899
0.8393148450244698,0.7886639676113361,0.8367346938775511,0.8031620553359684
