SL_pAcc_aR,SL_pAcc_aNR,SF_pAcc_aR,SF_pAcc_aNR
0.8132628152969894,0.7548622366288493,0.8005507474429583,0.7677725118483413
0.8197721724979659,0.7624262847514743,0.7950432730133753,0.7677075399847677
0.8152969894222946,0.7675507020280812,0.8092053501180173,0.7939244663382594
0.8173311635475997,0.8082497212931996,0.8092053501180173,0.7925508878302295
0.8323840520748577,0.8089147286821705,0.8111723052714398,0.7640495867768595
0.8348250610252238,0.7832415420928402,0.8217938630999213,0.758746948738812
0.8315703824247356,0.7987245914707055,0.8025177025963808,0.7258129265355279
0.8152969894222946,0.8094845360824743,0.7690794649881982,0.7580582524271845
0.8225478225478225,0.810885975367501,0.8198977585528903,0.7704389850986709
0.8303498779495525,0.8029885961462839,0.8296616837136114,0.7916157916157917
0.8209926769731489,0.7870916961826053,0.8371361132966169,0.8198454656364376
